Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio
102.0,153.0,0.0,192.0,0.0,887.0,942.0,23,12.416062020738806,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,24,13.081170931852203,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,25,13.668531081092901,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,26,14.178731552315636,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,27,14.612299939915175,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,14.969704301210887,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,29,15.251365617453324,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,30,15.457663111600262,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,31,15.588942861610471,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,32,15.64551929309089,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,33,15.627673217828056,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,34,16.154044991439097,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,35,16.429816134771237,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,36,16.69983996112392,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,37,16.964319739698894,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,38,17.223442697578616,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,39,17.477383062724357,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,40,17.726304307749132,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,41,17.970358978314923,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,42,18.20968465015801,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,43,18.44441291876295,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,44,18.674669258840474,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,45,18.90057165753824,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,46,19.122225902634284,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,47,19.339736726495794,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,48,19.55320321550596,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,49,19.762716615361153,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,50,19.968366554877736,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,51,20.170236611590838,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,52,20.368402611606825,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,53,20.562944103044394,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,54,20.75393048733082,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,55,20.941430430076778,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,56,21.12550824151119,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,57,21.306228047025442,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,58,21.483651186122238,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,59,21.657833009004747,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,60,21.8288311744759,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,61,21.996698235372403,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,62,22.161486670791547,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,63,22.323247139710702,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,64,22.482025004740898,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,65,22.637867569266795,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,66,22.790820845180455,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,67,22.94092750816182,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,68,23.088228950956438,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,69,23.232767341974146,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,70,23.374581071924283,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,71,23.5137092863857,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,72,23.65019050754229,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,73,23.784060437712732,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,74,23.91535373083701,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,75,24.044105203885298,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,76,24.17034844952211,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,77,24.294115766620983,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,78,24.415439879906888,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,79,24.534353908200124,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,80,24.650885308545142,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,81,24.76506678608476,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,82,24.876925703871095,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,83,24.98649351212481,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,84,25.093796787516027,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,85,25.21829946927237,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,86,25.306657755626876,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,87,25.384708596576065,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,88,25.452451992119865,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,89,25.509887942258278,1.8823529411764706
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.557016446991298,1.8823529411764706
108.3,162.4,0.0,203.5,0.0,938.2,849.0,1,-6.116336343135023,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,2,-3.6109473972698645,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,-1.4274057782702902,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,4,0.4342885138636996,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,5,1.974135479132105,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,6,3.192135117534937,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,3.687257038439612,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,8,3.9250282828756022,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,9,4.8145874305354255,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,10,5.163945721853727,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,11,5.3480182911871115,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,12,5.3729254275343,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,13,6.362534393575837,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,14,6.882458675589854,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,15,7.378633172705772,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,16,7.853782272121466,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,17,8.310155791449134,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,18,8.749632226211357,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,19,9.173793224614075,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,20,9.583984661489351,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,21,9.981358797454291,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,22,10.366910537009367,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,23,10.060412524800949,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,24,11.276178113312113,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,25,12.2932172472233,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,26,13.112120750560052,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,27,13.733413915053546,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,14.157567183077308,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,29,14.384999011194473,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,30,14.41609286589397,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,31,14.251190622520825,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,32,13.89060624054309,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,33,13.334624735924098,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,34,14.305162441259103,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,35,14.588900508728692,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,36,14.86715156399131,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,37,15.140121906846186,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,38,15.407998962918985,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,39,15.670954798356348,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,40,15.92915413910138,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,41,16.18274470068627,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,42,16.431870677220637,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,43,16.676663322643293,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,44,16.917247851155164,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,45,17.153737711197778,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,46,17.386244174662764,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,47,17.6148717324421,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,48,17.839716863215756,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,49,18.060871147799926,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,50,18.278425687204017,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,51,18.49245926151868,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,52,18.70305366349753,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,53,18.910283279378916,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,54,19.114220459665397,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,55,19.314932403436337,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,56,19.512484931426016,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,57,19.70694230643606,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,58,19.898364146450874,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,59,20.08680899267567,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,60,20.27233511232536,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,61,20.454992918930074,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,62,20.634835276620613,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,63,20.81190986178015,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,64,20.98626469960366,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,65,21.15794767437793,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,66,21.327000836404984,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,67,21.49347039078641,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,68,21.657397270033748,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,69,21.81882340142895,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,70,21.977787147893658,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,71,22.13432928017113,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,72,22.28848578578898,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,73,22.44029131623879,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,74,22.589782639619237,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,75,22.736996574484213,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,76,22.881963871996135,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,77,23.024718277101147,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,78,23.16529184355514,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,79,23.303717492816194,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,80,23.440022188071623,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,81,23.574240883879618,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,82,23.706400438354816,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,83,23.836530071962322,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,84,23.964657625470036,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,85,23.710078907445975,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,86,24.11991323224941,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,87,24.686439344219977,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,88,25.409657243357604,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,89,26.289566929662286,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,27.326168403134023,1.8790397045244691
116.0,173.0,0.0,192.0,0.0,909.8,891.9,1,-1.3428699797410772,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,2,0.9422044207790339,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,2.956224631640084,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,4,4.699190652842073,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,5,6.171102484385,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,6,7.371960126268893,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,7.909110599049963,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,8,8.26064282882991,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,9,9.179507048902337,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,10,9.674529005082391,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,11,10.058834898541924,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,12,10.33854524085924,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,13,11.137748385429122,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,14,11.664630880954189,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,15,12.167412361034561,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,16,12.648815244351788,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,17,13.11109026252542,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,18,13.55611659614937,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,19,13.985476275093818,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,20,14.40051473101154,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,21,14.802384328237281,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,22,15.192079585647523,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,23,15.14805628677226,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,24,16.0439073084841,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,25,16.81253806022939,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,26,17.454537851151745,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,27,17.970432729224953,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,18.360691847820007,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,29,18.625736829944685,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,30,18.765947550560725,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,31,18.781669194217173,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,32,18.673212108535136,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,33,18.44086231049557,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,34,19.152641610209187,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,35,19.43595402500197,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,36,19.71343072891868,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,37,19.98527263618712,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,38,20.25166875636733,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,39,20.512793814508044,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,40,20.768809840657887,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,41,21.019868261224474,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,42,21.266109073504364,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,43,21.507664938814585,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,44,21.74465982573707,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,45,21.977210537454496,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,46,22.205426936361476,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,47,22.429410476326616,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,48,22.64926082196066,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,49,22.86507009611389,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,50,23.07692479929665,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,51,23.284908795986944,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,52,23.489101552689974,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,53,23.68957820434929,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,54,23.886410019657042,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,55,24.079666924848233,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,56,24.269414345272715,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,57,24.455715028780737,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,58,24.6386297335213,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,59,24.818214485772643,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,60,24.994525951343757,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,61,25.1676182049002,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,62,25.33754293543037,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,63,25.504350079674246,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,64,25.668086245097665,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,65,25.82879815588514,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,66,25.986530779805413,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,67,26.14132725836471,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,68,26.29322993367579,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,69,26.442278750679883,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,70,26.588515281258474,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,71,26.731976856800095,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,72,26.872700926500812,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,73,27.010725000895278,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,74,27.14608343180158,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,75,27.278810535594225,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,76,27.408941223325776,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,77,27.536508304295335,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,78,27.661543597209473,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,79,27.784078027152756,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,80,27.904142486217257,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,81,28.021767179728375,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,82,28.136981147657252,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,83,28.24981428383476,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,84,28.36029427584902,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,85,28.296862956921622,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,86,28.531483296943083,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,87,28.835298437664324,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,88,29.20830837908524,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,89,29.650513121205837,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,30.161912664026108,1.6551724137931034
122.6,183.9,0.0,203.5,0.0,958.2,800.1,1,-2.511386206616366,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,2,-0.09864790187894101,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,2.0318616575603046,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,4,3.8801424717013693,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,5,5.446194540544255,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,6,6.730017864088987,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,7.4766342682527736,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,8,8.07473881158542,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,9,8.770012041674914,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,10,9.223482657922714,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,11,9.547598928948268,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,12,9.748481612529023,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,13,10.622130636366393,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,14,11.1557023983386,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,15,11.665426787291231,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,16,12.154025690222674,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,17,12.62375060305353,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,18,13.076479825159858,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,19,13.513795237886512,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,20,13.937042572819898,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,21,14.347374210793712,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,22,14.745786622597615,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,23,14.515319152070697,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,24,15.664659193926113,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,25,16.632750866878737,1.6598694942903753
