Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,39.3,0.42369020501138954
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3,40.6,0.37419851243908697
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3,24.1,0.5176087599881622
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7,46.2,0.4548128342245989
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7,42.8,0.5601659751037344
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,0.3611764705882353
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,46.8,0.3562352941176471
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7,45.7,0.3376
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,55.6,0.3812631578947368
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7,54.9,0.293816631130064
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,34.9,0.40633041688111166
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,46.9,0.26689252776209305
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7,33.4,0.4883939774153073
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7,54.1,0.3668491786958686
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9,0.4547710976282405
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7,49.8,0.5678097003398209
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,47.1,0.40553359683794465
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,38.0,0.505413901501921
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,56.1,0.42369020501138954
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7,59.09,0.37419851243908697
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,22.9,0.4547710976282405
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7,35.1,0.5176087599881622
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28,61.09,0.4548128342245989
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,59.8,0.5601659751037344
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.29,0.3611764705882353
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,61.8,0.3562352941176471
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28,56.7,0.3376
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,68.3,0.3812631578947368
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,66.9,0.293816631130064
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28,50.7,0.40633041688111166
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28,56.4,0.26689252776209305
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.5,0.4883939774153073
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28,68.5,0.3668491786958686
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.3,0.4547710976282405
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28,74.7,0.5678097003398209
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,52.2,0.40553359683794465
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28,67.7,0.505413901501921
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,66.0,0.42369020501138954
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28,74.5,0.37419851243908697
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,49.9,0.5176087599881622
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,63.4,0.4548128342245989
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56,64.9,0.5601659751037344
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.3,0.3611764705882353
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56,64.9,0.3562352941176471
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,60.2,0.3376
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,72.3,0.3812631578947368
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,69.3,0.293816631130064
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,55.2,0.40633041688111166
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,58.8,0.26689252776209305
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,66.1,0.4883939774153073
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,73.7,0.3668491786958686
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3,0.4547710976282405
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56,80.2,0.5678097003398209
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,54.9,0.40553359683794465
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,72.99,0.505413901501921
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,71.7,0.42369020501138954
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56,79.4,0.37419851243908697
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56,59.89,0.5176087599881622
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91,64.9,0.4548128342245989
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91,66.6,0.5601659751037344
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.2,0.3611764705882353
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91,66.7,0.3562352941176471
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91,62.5,0.3376
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,74.19,0.3812631578947368
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,70.7,0.293816631130064
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91,57.6,0.40633041688111166
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,59.2,0.26689252776209305
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91,68.1,0.4883939774153073
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91,75.5,0.3668491786958686
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3,0.4547710976282405
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91,56.5,0.40553359683794465
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,76.8,0.505413901501921
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91,73.3,0.42369020501138954
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,82.6,0.37419851243908697
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91,67.8,0.5176087599881622
222.4,0.0,96.7,189.3,4.5,967.1,870.3,3,11.58,0.8511690647482014
222.4,0.0,96.7,189.3,4.5,967.1,870.3,14,24.45,0.8511690647482014
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,24.89,0.8511690647482014
222.4,0.0,96.7,189.3,4.5,967.1,870.3,56,29.45,0.8511690647482014
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100,40.71,0.8511690647482014
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3,10.38,0.8464499572284003
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14,22.14,0.8464499572284003
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28,22.84,0.8464499572284003
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,27.66,0.8464499572284003
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,34.56,0.8464499572284003
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3,12.45,0.8505392912172574
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14,24.99,0.8505392912172574
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28,25.72,0.8505392912172574
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,33.96,0.8505392912172574
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100,37.34,0.8505392912172574
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3,15.04,0.8500262191924489
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,21.06,0.8500262191924489
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28,26.4,0.8500262191924489
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56,35.34,0.8500262191924489
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,40.57,0.8500262191924489
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,12.47,0.8500707213578501
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14,20.92,0.8500707213578501
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,24.9,0.8500707213578501
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,34.2,0.8500707213578501
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,39.61,0.8500707213578501
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3,10.03,0.85
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,14,20.08,0.85
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28,24.48,0.85
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,31.54,0.85
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,35.34,0.85
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,9.45,0.8507619548081976
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,22.72,0.8507619548081976
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,28,28.47,0.8507619548081976
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,38.56,0.8507619548081976
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,40.39,0.8507619548081976
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3,10.76,1.062612883804937
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,25.48,1.062612883804937
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28,21.54,1.062612883804937
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,28.63,1.062612883804937
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100,33.54,1.062612883804937
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3,7.75,0.725
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,17.82,0.725
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28,24.24,0.725
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56,32.85,0.725
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,39.23,0.725
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3,18.0,0.8502573701450632
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14,30.39,0.8502573701450632
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,45.71,0.8502573701450632
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,50.77,0.8502573701450632
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100,53.9,0.8502573701450632
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,13.18,0.8498596819457436
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,17.84,0.8498596819457436
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,40.23,0.8498596819457436
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,47.13,0.8498596819457436
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,49.97,0.8498596819457436
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,3,13.36,0.8498040922942969
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14,22.32,0.8498040922942969
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28,24.54,0.8498040922942969
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56,31.35,0.8498040922942969
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100,40.86,0.8498040922942969
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,19.93,0.7841243175136497
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14,25.69,0.7841243175136497
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,30.23,0.7841243175136497
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56,39.59,0.7841243175136497
238.1,0.0,94.1,186.7,7.0,949.9,847.0,100,44.3,0.7841243175136497
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3,13.82,0.7496
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,24.92,0.7496
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,29.22,0.7496
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56,38.33,0.7496
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,42.35,0.7496
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3,13.54,0.7496470588235294
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14,26.31,0.7496470588235294
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28,31.64,0.7496470588235294
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56,42.55,0.7496470588235294
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100,42.92,0.7496470588235294
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,13.33,0.7497648165569144
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14,25.37,0.7497648165569144
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28,37.4,0.7497648165569144
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56,44.4,0.7497648165569144
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100,47.74,0.7497648165569144
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,19.52,0.75
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,31.35,0.75
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,38.5,0.75
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,45.08,0.75
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,47.82,0.75
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,15.44,0.7506471095772217
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,14,26.77,0.7506471095772217
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,33.73,0.7506471095772217
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,42.7,0.7506471095772217
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,45.84,0.7506471095772217
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,17.22,0.7498011137629276
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14,29.93,0.7498011137629276
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28,29.65,0.7498011137629276
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56,36.97,0.7498011137629276
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,43.58,0.7498011137629276
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,13.12,0.7498011137629276
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,24.43,0.7498011137629276
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,32.66,0.7498011137629276
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56,36.64,0.7498011137629276
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100,44.21,0.7498011137629276
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,13.62,0.9349503858875413
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14,21.6,0.9349503858875413
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,27.77,0.9349503858875413
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,35.57,0.9349503858875413
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,45.37,0.9349503858875413
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,3,7.32,0.9351648351648351
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14,21.5,0.9351648351648351
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,31.27,0.9351648351648351
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,43.5,0.9351648351648351
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100,48.67,0.9351648351648351
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,7.4,0.9372409709887508
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,14,23.51,0.9372409709887508
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,31.12,0.9372409709887508
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,56,39.15,0.9372409709887508
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100,48.15,0.9372409709887508
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,22.5,0.5788567493112948
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14,34.67,0.5788567493112948
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28,34.74,0.5788567493112948
290.4,0.0,96.2,168.1,9.4,961.2,865.0,56,45.08,0.5788567493112948
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,48.97,0.5788567493112948
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,23.14,0.5795741609527246
277.1,0.0,97.4,160.6,11.8,973.9,875.6,14,41.89,0.5795741609527246
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,48.28,0.5795741609527246
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56,51.04,0.5795741609527246
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100,55.64,0.5795741609527246
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,22.95,0.579979709164694
295.7,0.0,95.6,171.5,8.9,955.1,859.2,14,35.23,0.579979709164694
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,39.94,0.579979709164694
295.7,0.0,95.6,171.5,8.9,955.1,859.2,56,48.72,0.579979709164694
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100,52.04,0.579979709164694
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3,21.02,0.58022239872915
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,14,33.36,0.58022239872915
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,33.94,0.58022239872915
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,44.14,0.58022239872915
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,100,45.37,0.58022239872915
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,15.36,0.6346848655158571
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,28.68,0.6346848655158571
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28,30.85,0.6346848655158571
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,42.03,0.6346848655158571
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,51.06,0.6346848655158571
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,21.78,0.5798652397938961
252.3,0.0,98.8,146.3,14.2,987.8,889.0,14,42.29,0.5798652397938961
252.3,0.0,98.8,146.3,14.2,987.8,889.0,28,50.6,0.5798652397938961
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,55.83,0.5798652397938961
252.3,0.0,98.8,146.3,14.2,987.8,889.0,100,60.95,0.5798652397938961
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3,23.52,0.5806320907617504
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,42.22,0.5806320907617504
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,52.5,0.5806320907617504
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,56,60.32,0.5806320907617504
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,100,66.42,0.5806320907617504
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3,23.8,0.5797891675754271
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,38.77,0.5797891675754271
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,28,51.33,0.5797891675754271
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56,56.85,0.5797891675754271
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100,58.61,0.5797891675754271
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3,21.91,0.588156123822342
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14,36.99,0.588156123822342
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,47.4,0.588156123822342
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,56,51.96,0.588156123822342
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,56.74,0.588156123822342
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,17.57,0.724379971923257
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,33.73,0.724379971923257
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28,40.15,0.724379971923257
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56,46.64,0.724379971923257
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100,50.08,0.724379971923257
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3,17.37,0.7241217798594848
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,33.7,0.7241217798594848
