Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,4,-0.6053201656225902,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,5,0.5694732086267251,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,6,1.5685306918008983,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,8,3.2326790420373896,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,9,3.950554496392737,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,10,4.613312854891063,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,11,5.231052699908684,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,12,5.811216499430744,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,13,6.359480299618518,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,14,6.880230057382356,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,15,7.376968629888479,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,16,7.852508977751418,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,17,8.309172296632036,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,18,8.748853628068716,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,19,9.173164100206668,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,20,9.58348497491028,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,21,9.980946835230306,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,22,10.366573021918033,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,23,10.741216814284103,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,24,11.105665811804165,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,25,11.460564547894835,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,26,11.806518411587774,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,27,12.144048211411928,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.59,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,29,12.79566747760092,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,30,13.110558053469862,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,31,13.41865977473511,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,32,13.720260782624193,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,33,14.015652129368222,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,34,14.305106184873111,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,35,14.58884508683003,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,36,14.867106305672698,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,37,15.140081634058888,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,38,15.4079628424259,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,39,15.670920535085441,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,40,15.929120714757724,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,41,16.182720180912618,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,42,16.43184860968087,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,43,16.676638132664245,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,44,16.91722793777179,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,45,17.15371341886416,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,46,17.38623093431095,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,47,17.614857228812653,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,48,17.839705190848957,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,49,18.060852141535182,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,50,18.278414271278045,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,51,18.492448166211318,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,52,18.703040618534406,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,53,18.910274664862424,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,54,19.114218349576706,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,55,19.31491946747193,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,56,19.512476011030493,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,57,19.706935650952598,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,58,19.898358723558555,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,59,20.086804952373264,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,60,20.272322360178457,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,61,20.454989260476474,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,62,20.634828623293796,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,63,20.811903464239517,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,64,20.986265626022544,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,65,21.157946184818442,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,66,21.32699768960541,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,67,21.49345966798791,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,68,21.657391389089376,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,69,21.818824139094097,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,70,21.9777841375486,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,71,22.134327145909378,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,72,22.288482844827964,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,73,22.44028968694667,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,74,22.58977353852864,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,75,22.736999497025813,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,76,22.88196132731996,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,77,23.024714752357823,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,78,23.165290069622063,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,79,23.303718729034134,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,80,23.44001811065108,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,81,23.57423735015339,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,82,23.706398347465424,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,83,23.8365319024422,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,84,23.9646529328022,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,85,24.090813995983726,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,86,24.215019558089075,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,87,24.337307765329196,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,88,24.45770117330386,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,89,24.576235139872843,1.8790397045244691
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23,1.8790397045244691
116.0,173.0,0.0,192.0,0.0,909.8,891.9,1,-2.5237315145585626,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,2,0.6651453208317868,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,4,4.091468687875544,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,5,5.276384137801777,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,6,6.285210270911673,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,8,7.967843273190553,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,9,8.694419455962343,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,10,9.365546142674361,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,11,9.99129518301974,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,12,10.579127120092155,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,13,11.134693249224135,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,14,11.662404307957097,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,15,12.165745987319566,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,16,12.647540784669237,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,17,13.110104188522238,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,18,13.555341730834428,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,19,13.984854988106695,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,20,14.400006133815939,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,21,14.80197157208358,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,22,15.19173931300772,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,23,15.57018363163512,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,24,15.938065439461731,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,25,16.296055942982704,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,26,16.644743439597818,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,27,16.984659138846524,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.35,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,29,17.640001385653996,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,30,17.95623093516433,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,31,18.26530296044188,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,32,18.567534212943656,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,33,18.863208085703917,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,34,19.15258455086247,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,35,19.435904879201455,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,36,19.71337882499477,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,37,19.985230635629264,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,38,20.251633976631393,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,39,20.512763207405484,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,40,20.768781529253438,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,41,21.01983517672185,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,42,21.26608344944991,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,43,21.507643279854967,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,44,21.74464034049287,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,45,21.977193062419477,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,46,22.20541105642004,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,47,22.429392003326527,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,48,22.649244097752852,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,49,22.86505693937116,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,50,23.076914442673022,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,51,23.284897899917468,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,52,23.489093164530747,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,53,23.689568014338914,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,54,23.88639722904816,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,55,24.079658033246524,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,56,24.269407530630083,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,57,24.455710528234416,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,58,24.638620627054973,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,59,24.818209099016578,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,60,24.994520092599053,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,61,25.167613756789244,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,62,25.337536977977347,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,63,25.504340359105182,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,64,25.66808431104934,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,65,25.828795171416132,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,66,25.986528290602056,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,67,26.141324179688215,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,68,26.29322494166035,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,69,26.4422733216957,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,70,26.588512720379658,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,71,26.731973090357524,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,72,26.87270041415118,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,73,27.010722534776164,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,74,27.146080666691653,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,75,27.27880651384735,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,76,27.408937650538935,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,77,27.536508923186318,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,78,27.661540064348873,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,79,27.78407493661533,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,80,27.904142349233368,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,81,28.021767655630207,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,82,28.13697747939831,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,83,28.24981117365922,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,84,28.360292313706072,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,85,28.46844861674146,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,86,28.574302653778524,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,87,28.677888786133277,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,88,28.779229539603165,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,89,28.87834599673554,1.6551724137931034
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02,1.6551724137931034
122.6,183.9,0.0,203.5,0.0,958.2,800.1,1,-3.099875890722,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,2,0.09265499251514342,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,4,3.527038427450975,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,5,4.716364680695232,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,6,5.729849095608259,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,8,7.422575414322953,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,9,8.154577109885423,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,10,8.83137392685028,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,11,9.46305775697246,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,12,10.0570729159811,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,13,10.619075467580313,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,14,11.15347425686404,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,15,11.663760696906708,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,16,12.152756301589372,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,17,12.622762284115735,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,18,13.07569942032956,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,19,13.51317499387647,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,20,13.936538840071897,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,21,14.346962520159874,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,22,14.74544364058631,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,23,15.132857370467638,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,24,15.509964710706779,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,25,15.877430117572862,1.6598694942903753
122.6,183.9,0.0,203.5,0.0,958.2,800.1,26,16.235850441732186,1.6598694942903753
