Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio
102,153,0,192,0,887,942,61,23.39150309,1.882352941
102,153,0,192,0,887,942,62,23.52382103,1.882352941
102,153,0,192,0,887,942,63,23.65232508,1.882352941
102,153,0,192,0,887,942,64,23.77695497,1.882352941
102,153,0,192,0,887,942,65,23.8976504,1.882352941
102,153,0,192,0,887,942,66,24.01435109,1.882352941
102,153,0,192,0,887,942,67,24.12699675,1.882352941
102,153,0,192,0,887,942,68,24.2355271,1.882352941
102,153,0,192,0,887,942,69,24.33988184,1.882352941
102,153,0,192,0,887,942,70,24.4400007,1.882352941
102,153,0,192,0,887,942,71,24.53582339,1.882352941
102,153,0,192,0,887,942,72,24.62728961,1.882352941
102,153,0,192,0,887,942,73,24.71433909,1.882352941
102,153,0,192,0,887,942,74,24.79691153,1.882352941
102,153,0,192,0,887,942,75,24.87494665,1.882352941
102,153,0,192,0,887,942,76,24.94838416,1.882352941
102,153,0,192,0,887,942,77,25.01716378,1.882352941
102,153,0,192,0,887,942,78,25.08122522,1.882352941
102,153,0,192,0,887,942,79,25.14050819,1.882352941
102,153,0,192,0,887,942,80,25.1949524,1.882352941
102,153,0,192,0,887,942,81,25.24449757,1.882352941
102,153,0,192,0,887,942,82,25.28908342,1.882352941
102,153,0,192,0,887,942,83,25.32864965,1.882352941
102,153,0,192,0,887,942,84,25.36313598,1.882352941
102,153,0,192,0,887,942,85,25.39248213,1.882352941
102,153,0,192,0,887,942,86,25.4166278,1.882352941
102,153,0,192,0,887,942,87,25.43551271,1.882352941
102,153,0,192,0,887,942,88,25.44907657,1.882352941
102,153,0,192,0,887,942,89,25.45725909,1.882352941
102,153,0,192,0,887,942,90,25.46,1.882352941
108.3,162.4,0,203.5,0,938.2,849,1,0.5,1.879039705
108.3,162.4,0,203.5,0,938.2,849,2,1.340897501,1.879039705
108.3,162.4,0,203.5,0,938.2,849,3,2.33,1.879039705
108.3,162.4,0,203.5,0,938.2,849,4,3.599874009,1.879039705
108.3,162.4,0,203.5,0,938.2,849,5,5.09825403,1.879039705
108.3,162.4,0,203.5,0,938.2,849,6,6.560007035,1.879039705
108.3,162.4,0,203.5,0,938.2,849,7,7.72,1.879039705
108.3,162.4,0,203.5,0,938.2,849,8,8.628416593,1.879039705
108.3,162.4,0,203.5,0,938.2,849,9,9.511727399,1.879039705
108.3,162.4,0,203.5,0,938.2,849,10,10.36922976,1.879039705
108.3,162.4,0,203.5,0,938.2,849,11,11.20022102,1.879039705
108.3,162.4,0,203.5,0,938.2,849,12,12.00399852,1.879039705
108.3,162.4,0,203.5,0,938.2,849,13,12.77985961,1.879039705
108.3,162.4,0,203.5,0,938.2,849,14,13.52710163,1.879039705
108.3,162.4,0,203.5,0,938.2,849,15,14.24502193,1.879039705
108.3,162.4,0,203.5,0,938.2,849,16,14.93291784,1.879039705
108.3,162.4,0,203.5,0,938.2,849,17,15.59008671,1.879039705
108.3,162.4,0,203.5,0,938.2,849,18,16.21582589,1.879039705
108.3,162.4,0,203.5,0,938.2,849,19,16.80943271,1.879039705
108.3,162.4,0,203.5,0,938.2,849,20,17.37020453,1.879039705
108.3,162.4,0,203.5,0,938.2,849,21,17.89743868,1.879039705
108.3,162.4,0,203.5,0,938.2,849,22,18.39043251,1.879039705
108.3,162.4,0,203.5,0,938.2,849,23,18.84848337,1.879039705
108.3,162.4,0,203.5,0,938.2,849,24,19.27088859,1.879039705
108.3,162.4,0,203.5,0,938.2,849,25,19.65694552,1.879039705
108.3,162.4,0,203.5,0,938.2,849,26,20.0059515,1.879039705
108.3,162.4,0,203.5,0,938.2,849,27,20.31720388,1.879039705
108.3,162.4,0,203.5,0,938.2,849,28,20.59,1.879039705
108.3,162.4,0,203.5,0,938.2,849,29,20.84189809,1.879039705
108.3,162.4,0,203.5,0,938.2,849,30,21.09089841,1.879039705
108.3,162.4,0,203.5,0,938.2,849,31,21.33696135,1.879039705
108.3,162.4,0,203.5,0,938.2,849,32,21.5800473,1.879039705
108.3,162.4,0,203.5,0,938.2,849,33,21.82011666,1.879039705
108.3,162.4,0,203.5,0,938.2,849,34,22.05712981,1.879039705
108.3,162.4,0,203.5,0,938.2,849,35,22.29104714,1.879039705
108.3,162.4,0,203.5,0,938.2,849,36,22.52182906,1.879039705
108.3,162.4,0,203.5,0,938.2,849,37,22.74943594,1.879039705
108.3,162.4,0,203.5,0,938.2,849,38,22.97382818,1.879039705
108.3,162.4,0,203.5,0,938.2,849,39,23.19496618,1.879039705
108.3,162.4,0,203.5,0,938.2,849,40,23.41281032,1.879039705
108.3,162.4,0,203.5,0,938.2,849,41,23.62732099,1.879039705
108.3,162.4,0,203.5,0,938.2,849,42,23.83845859,1.879039705
108.3,162.4,0,203.5,0,938.2,849,43,24.0461835,1.879039705
108.3,162.4,0,203.5,0,938.2,849,44,24.25045613,1.879039705
108.3,162.4,0,203.5,0,938.2,849,45,24.45123686,1.879039705
108.3,162.4,0,203.5,0,938.2,849,46,24.64848607,1.879039705
108.3,162.4,0,203.5,0,938.2,849,47,24.84216417,1.879039705
108.3,162.4,0,203.5,0,938.2,849,48,25.03223155,1.879039705
108.3,162.4,0,203.5,0,938.2,849,49,25.21864859,1.879039705
108.3,162.4,0,203.5,0,938.2,849,50,25.40137569,1.879039705
108.3,162.4,0,203.5,0,938.2,849,51,25.58037324,1.879039705
108.3,162.4,0,203.5,0,938.2,849,52,25.75560162,1.879039705
108.3,162.4,0,203.5,0,938.2,849,53,25.92702124,1.879039705
108.3,162.4,0,203.5,0,938.2,849,54,26.09459248,1.879039705
108.3,162.4,0,203.5,0,938.2,849,55,26.25827574,1.879039705
108.3,162.4,0,203.5,0,938.2,849,56,26.4180314,1.879039705
108.3,162.4,0,203.5,0,938.2,849,57,26.57381986,1.879039705
108.3,162.4,0,203.5,0,938.2,849,58,26.72560151,1.879039705
108.3,162.4,0,203.5,0,938.2,849,59,26.87333674,1.879039705
108.3,162.4,0,203.5,0,938.2,849,60,27.01698594,1.879039705
108.3,162.4,0,203.5,0,938.2,849,61,27.1565095,1.879039705
108.3,162.4,0,203.5,0,938.2,849,62,27.29186781,1.879039705
108.3,162.4,0,203.5,0,938.2,849,63,27.42302128,1.879039705
108.3,162.4,0,203.5,0,938.2,849,64,27.54993028,1.879039705
108.3,162.4,0,203.5,0,938.2,849,65,27.6725552,1.879039705
108.3,162.4,0,203.5,0,938.2,849,66,27.79085645,1.879039705
108.3,162.4,0,203.5,0,938.2,849,67,27.90479441,1.879039705
108.3,162.4,0,203.5,0,938.2,849,68,28.01432947,1.879039705
108.3,162.4,0,203.5,0,938.2,849,69,28.11942202,1.879039705
108.3,162.4,0,203.5,0,938.2,849,70,28.22003247,1.879039705
108.3,162.4,0,203.5,0,938.2,849,71,28.31612118,1.879039705
108.3,162.4,0,203.5,0,938.2,849,72,28.40764857,1.879039705
108.3,162.4,0,203.5,0,938.2,849,73,28.49457501,1.879039705
108.3,162.4,0,203.5,0,938.2,849,74,28.57686091,1.879039705
108.3,162.4,0,203.5,0,938.2,849,75,28.65446665,1.879039705
108.3,162.4,0,203.5,0,938.2,849,76,28.72735262,1.879039705
108.3,162.4,0,203.5,0,938.2,849,77,28.79547922,1.879039705
108.3,162.4,0,203.5,0,938.2,849,78,28.85880684,1.879039705
108.3,162.4,0,203.5,0,938.2,849,79,28.91729586,1.879039705
108.3,162.4,0,203.5,0,938.2,849,80,28.97090668,1.879039705
108.3,162.4,0,203.5,0,938.2,849,81,29.0195997,1.879039705
108.3,162.4,0,203.5,0,938.2,849,82,29.06333529,1.879039705
108.3,162.4,0,203.5,0,938.2,849,83,29.10207386,1.879039705
108.3,162.4,0,203.5,0,938.2,849,84,29.1357758,1.879039705
108.3,162.4,0,203.5,0,938.2,849,85,29.16440149,1.879039705
108.3,162.4,0,203.5,0,938.2,849,86,29.18791133,1.879039705
108.3,162.4,0,203.5,0,938.2,849,87,29.20626571,1.879039705
108.3,162.4,0,203.5,0,938.2,849,88,29.21942502,1.879039705
108.3,162.4,0,203.5,0,938.2,849,89,29.22734965,1.879039705
108.3,162.4,0,203.5,0,938.2,849,90,29.23,1.879039705
116,173,0,192,0,909.8,891.9,1,0.5,1.655172414
116,173,0,192,0,909.8,891.9,2,3.894504742,1.655172414
116,173,0,192,0,909.8,891.9,3,6.28,1.655172414
116,173,0,192,0,909.8,891.9,4,7.585540871,1.655172414
116,173,0,192,0,909.8,891.9,5,8.561127957,1.655172414
116,173,0,192,0,909.8,891.9,6,9.348651064,1.655172414
116,173,0,192,0,909.8,891.9,7,10.09,1.655172414
116,173,0,192,0,909.8,891.9,8,10.85375514,1.655172414
116,173,0,192,0,909.8,891.9,9,11.61253339,1.655172414
116,173,0,192,0,909.8,891.9,10,12.36427932,1.655172414
116,173,0,192,0,909.8,891.9,11,13.10693752,1.655172414
116,173,0,192,0,909.8,891.9,12,13.83845255,1.655172414
116,173,0,192,0,909.8,891.9,13,14.55676901,1.655172414
116,173,0,192,0,909.8,891.9,14,15.25983146,1.655172414
116,173,0,192,0,909.8,891.9,15,15.94558449,1.655172414
116,173,0,192,0,909.8,891.9,16,16.61197268,1.655172414
116,173,0,192,0,909.8,891.9,17,17.25694061,1.655172414
116,173,0,192,0,909.8,891.9,18,17.87843285,1.655172414
116,173,0,192,0,909.8,891.9,19,18.47439398,1.655172414
116,173,0,192,0,909.8,891.9,20,19.04276859,1.655172414
116,173,0,192,0,909.8,891.9,21,19.58150125,1.655172414
116,173,0,192,0,909.8,891.9,22,20.08853655,1.655172414
116,173,0,192,0,909.8,891.9,23,20.56181905,1.655172414
116,173,0,192,0,909.8,891.9,24,20.99929334,1.655172414
116,173,0,192,0,909.8,891.9,25,21.39890401,1.655172414
116,173,0,192,0,909.8,891.9,26,21.75859562,1.655172414
116,173,0,192,0,909.8,891.9,27,22.07631276,1.655172414
116,173,0,192,0,909.8,891.9,28,22.35,1.655172414
116,173,0,192,0,909.8,891.9,29,22.59964972,1.655172414
116,173,0,192,0,909.8,891.9,30,22.84659472,1.655172414
116,173,0,192,0,909.8,891.9,31,23.09079022,1.655172414
116,173,0,192,0,909.8,891.9,32,23.33219142,1.655172414
116,173,0,192,0,909.8,891.9,33,23.57075356,1.655172414
116,173,0,192,0,909.8,891.9,34,23.80643185,1.655172414
116,173,0,192,0,909.8,891.9,35,24.0391815,1.655172414
116,173,0,192,0,909.8,891.9,36,24.26895774,1.655172414
116,173,0,192,0,909.8,891.9,37,24.49571578,1.655172414
116,173,0,192,0,909.8,891.9,38,24.71941085,1.655172414
116,173,0,192,0,909.8,891.9,39,24.93999815,1.655172414
116,173,0,192,0,909.8,891.9,40,25.15743292,1.655172414
116,173,0,192,0,909.8,891.9,41,25.37167035,1.655172414
116,173,0,192,0,909.8,891.9,42,25.58266569,1.655172414
116,173,0,192,0,909.8,891.9,43,25.79037413,1.655172414
116,173,0,192,0,909.8,891.9,44,25.9947509,1.655172414
116,173,0,192,0,909.8,891.9,45,26.19575123,1.655172414
116,173,0,192,0,909.8,891.9,46,26.39333032,1.655172414
116,173,0,192,0,909.8,891.9,47,26.58744339,1.655172414
116,173,0,192,0,909.8,891.9,48,26.77804567,1.655172414
116,173,0,192,0,909.8,891.9,49,26.96509236,1.655172414
116,173,0,192,0,909.8,891.9,50,27.1485387,1.655172414
116,173,0,192,0,909.8,891.9,51,27.32833989,1.655172414
116,173,0,192,0,909.8,891.9,52,27.50445116,1.655172414
116,173,0,192,0,909.8,891.9,53,27.67682772,1.655172414
116,173,0,192,0,909.8,891.9,54,27.8454248,1.655172414
116,173,0,192,0,909.8,891.9,55,28.0101976,1.655172414
116,173,0,192,0,909.8,891.9,56,28.17110135,1.655172414
116,173,0,192,0,909.8,891.9,57,28.32809127,1.655172414
116,173,0,192,0,909.8,891.9,58,28.48112257,1.655172414
116,173,0,192,0,909.8,891.9,59,28.63015047,1.655172414
116,173,0,192,0,909.8,891.9,60,28.77513019,1.655172414
116,173,0,192,0,909.8,891.9,61,28.91601695,1.655172414
116,173,0,192,0,909.8,891.9,62,29.05276596,1.655172414
116,173,0,192,0,909.8,891.9,63,29.18533245,1.655172414
116,173,0,192,0,909.8,891.9,64,29.31367164,1.655172414
116,173,0,192,0,909.8,891.9,65,29.43773873,1.655172414
116,173,0,192,0,909.8,891.9,66,29.55748895,1.655172414
116,173,0,192,0,909.8,891.9,67,29.67287752,1.655172414
116,173,0,192,0,909.8,891.9,68,29.78385966,1.655172414
116,173,0,192,0,909.8,891.9,69,29.89039057,1.655172414
116,173,0,192,0,909.8,891.9,70,29.99242549,1.655172414
116,173,0,192,0,909.8,891.9,71,30.08991963,1.655172414
116,173,0,192,0,909.8,891.9,72,30.1828282,1.655172414
116,173,0,192,0,909.8,891.9,73,30.27110644,1.655172414
116,173,0,192,0,909.8,891.9,74,30.35470954,1.655172414
116,173,0,192,0,909.8,891.9,75,30.43359274,1.655172414
116,173,0,192,0,909.8,891.9,76,30.50771124,1.655172414
116,173,0,192,0,909.8,891.9,77,30.57702028,1.655172414
116,173,0,192,0,909.8,891.9,78,30.64147505,1.655172414
116,173,0,192,0,909.8,891.9,79,30.7010308,1.655172414
116,173,0,192,0,909.8,891.9,80,30.75564273,1.655172414
116,173,0,192,0,909.8,891.9,81,30.80526605,1.655172414
116,173,0,192,0,909.8,891.9,82,30.849856,1.655172414
116,173,0,192,0,909.8,891.9,83,30.88936778,1.655172414
116,173,0,192,0,909.8,891.9,84,30.92375662,1.655172414
116,173,0,192,0,909.8,891.9,85,30.95297773,1.655172414
116,173,0,192,0,909.8,891.9,86,30.97698633,1.655172414
116,173,0,192,0,909.8,891.9,87,30.99573764,1.655172414
116,173,0,192,0,909.8,891.9,88,31.00918687,1.655172414
116,173,0,192,0,909.8,891.9,89,31.01728925,1.655172414
116,173,0,192,0,909.8,891.9,90,31.02,1.655172414
122.6,183.9,0,203.5,0,958.2,800.1,1,0.5,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,2,1.847080481,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,3,3.32,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,4,5.086681946,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,5,7.071140448,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,6,8.937528726,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,7,10.35,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,8,11.40359753,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,9,12.41735328,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,10,13.3914035,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,11,14.32588447,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,12,15.22093242,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,13,16.07668364,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,14,16.89327437,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,15,17.67084089,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,16,18.40951944,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,17,19.10944629,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,18,19.77075771,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,19,20.39358994,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,20,20.97807926,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,21,21.52436192,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,22,22.03257418,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,23,22.50285231,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,24,22.93533255,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,25,23.33015119,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,26,23.68744447,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,27,24.00734865,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,28,24.29,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,29,24.55249185,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,30,24.81180275,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,31,25.06789674,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,32,25.3207379,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,33,25.57029027,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,34,25.81651791,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,35,26.0593849,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,36,26.29885527,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,37,26.53489309,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,38,26.76746243,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,39,26.99652733,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,40,27.22205187,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,41,27.44400008,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,42,27.66233605,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,43,27.87702381,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,44,28.08802744,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,45,28.29531099,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,46,28.49883852,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,47,28.69857409,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,48,28.89448176,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,49,29.08652558,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,50,29.27466961,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,51,29.45887792,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,52,29.63911456,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,53,29.81534359,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,54,29.98752906,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,55,30.15563505,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,56,30.3196256,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,57,30.47946478,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,58,30.63511664,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,59,30.78654524,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,60,30.93371464,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,61,31.0765889,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,62,31.21513208,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,63,31.34930824,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,64,31.47908143,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,65,31.60441572,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,66,31.72527516,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,67,31.84162381,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,68,31.95342573,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,69,32.06064497,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,70,32.16324561,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,71,32.26119169,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,72,32.35444728,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,73,32.44297643,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,74,32.5267432,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,75,32.60571165,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,76,32.67984585,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,77,32.74910984,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,78,32.81346768,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,79,32.87288344,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,80,32.92732118,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,81,32.97674495,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,82,33.02111881,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,83,33.06040681,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,84,33.09457303,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,85,33.12358152,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,86,33.14739633,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,87,33.16598152,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,88,33.17930116,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,89,33.1873193,1.659869494
122.6,183.9,0,203.5,0,958.2,800.1,90,33.19,1.659869494
132,207,161,179,5,867,736,1,15.14170971,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,1,15.51516134,1.35530303
132,207,161,179,5,867,736,2,18.30447409,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,2,18.70011284,1.35530303
132,207,161,179,5,867,736,3,20.24028076,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,3,20.65798394,1.35530303
132,207,161,179,5,867,736,4,21.67051745,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,4,22.11014037,1.35530303
132,207,161,179,5,867,736,5,22.82126392,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,5,23.28268671,1.35530303
132,207,161,179,5,867,736,6,23.79323238,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,6,24.27631987,1.35530303
132,207,161,179,5,867,736,7,24.64015326,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,7,25.14477462,1.35530303
132,207,161,179,5,867,736,8,25.39410309,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,8,25.92012748,1.35530303
132,207,161,179,5,867,736,9,26.07577223,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,9,26.62307072,1.35530303
132,207,161,179,5,867,736,10,26.69930562,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,10,27.26774542,1.35530303
132,207,161,179,5,867,736,11,27.27477406,1.356060606
132,207,161,179,5,867,736,12,27.80963675,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,11,27.86422773,1.35530303
132,207,161,179,5,867,736,13,28.30955635,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,12,28.41997241,1.35530303
132,207,161,179,5,867,736,14,28.77892654,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,13,28.94063654,1.35530303
132,207,161,179,5,867,736,15,29.221252,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,14,29.4306299,1.35530303
132,207,161,179,5,867,736,16,29.63934283,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,15,29.8934377,1.35530303
132,207,161,179,5,867,736,17,30.03551025,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,16,30.33188671,1.35530303
132,207,161,179,5,867,736,18,30.41166692,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,17,30.74827813,1.35530303
132,207,161,179,5,867,736,19,30.76941971,1.356060606
132,207,161,179,5,867,736,20,31.11012932,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,18,31.14452984,1.35530303
132,207,161,179,5,867,736,21,31.43495452,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,19,31.52225251,1.35530303
132,207,161,179,5,867,736,22,31.74490481,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,20,31.88279123,1.35530303
132,207,161,179,5,867,736,23,32.04084823,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,21,32.22732512,1.35530303
132,207,161,179,5,867,736,24,32.32354042,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,22,32.55684233,1.35530303
132,207,161,179,5,867,736,25,32.59365509,1.356060606
132,207,161,179,5,867,736,26,32.85178751,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,23,32.87222273,1.35530303
132,207,161,179,5,867,736,27,33.09845664,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,24,33.17422874,1.35530303
132,207,161,179,5,867,736,28,33.3,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,25,33.4635225,1.35530303
132,207,161,179,5,867,736,29,33.55925207,1.356060606
132,206.5,160.9,178.9,5.5,866.9,735.6,26,33.74070085,1.35530303
132,207,161,179,5,867,736,30,33.7741814,1.356060606
